18
17
17
16
17
15
15
16
33
35
34
34
35
33
35
32
30
26
20
14
16
16
17
14
19
16
11
16
15
8
14
14
15
16
11
14
11
14
12
14
9
9
6
9
9
22
30
26
28
28
28
27
8
15
19
20
19
19
19
20
18
15
8
23
25
25
27
21
17
25
22
17
37
27
25
9
26
23
24
24
27
24
23
9
7
9
10
10
11
12
14
13
14
10
12
12
12
8
10
9
14
16
15
19
16
9
17
17
16
17
15
24
18
17
21
23
24
20
21
24
21
9
12
15
16
10
14
14
12
13
17
18
15
16
20
18
18
8
14
19
19
18
12
14
17
16
19
18
15
22
17
16
20
17
16
12
9
7
10
7
10
12
8
9
11
9
12
12
11
11
13
14
16
21
13
14
14
14
14
14
16
13
17
14
15
15
16
14
15
18
17
15
9
13
10
12
10
15
10
13
12
12
13
19
20
18
16
18
17
20
17
19
18
9
16
9
8
8
8
9
15
14
13
14
15
12
15
15
14
13
15
13
13
15
10
6
9
7
14
13
15
13
16
14
9
9
10
10
17
18
17
20
16
17
14
13
17
19
18
17
18
15
18
18
13
19
16
18
16
17
15
9
6
10
7
7
9
8
23
22
23
21
27
26
27
26
26
29
18
10
8
9
13
18
16
16
17
15
17
17
16
14
16
10
16
13
18
4
10
12
11
9
12
12
11
12
10
7
9
11
13
13
15
15
24
10
16
15
14
12
9
12
9
14
10
11
7
9
10
13
13
10
12
11
9
13
9
10
10
20
24
23
24
25
29
23
17
24
24
26
21
23
21
16
16
19
17
14
24
13
21
16
15
16
18
13
18
15
26
25
26
26
29
24
27
28
37
26
28
19
23
24
25
18
19
24
21
22
25
22
22
22
7
7
8
8
10
9
6
8
28
29
33
27
29
40
12
7
14
13
12
12
10
11
14
13
14
12
13
12
12
25
22
20
23
24
23
22
24
21
24
23
21
7
10
9
9
10
11
8
10
10
11
12
11
8
10
10
11
14
7
12
19
18
18
18
19
19
18
9
9
14
13
12
20
14
12
14
13
15
15
7
20
29
21
28
23
31
26
29
29
30
26
28
28
30
33
29
33
33
33
31
33
28
30
32
32
32
31
30
30
34
11
12
10
14
13
10
8
10
9
12
15
12
14
14
15
15
14
15
15
12
14
14
11
14
14
13
15
13
16
15
16
14
14
15
17
17
16
15
14
17
13
17
14
14
15
15
16
14
9
14
13
20
19
20
18
17
22
19
20
9
8
11
7
9
8
10
8
10
11
15
13
15
13
15
10
15
18
14
18
22
21
23
17
20
25
24
18
16
18
20
13
9
14
16
12
13
10
8
12
11
13
12
21
23
18
18
17
21
17
17
19
21
12
12
14
10
14
13
12
14
12
13
10
9
11
7
10
12
14
10
11
11
14
13
13
12
14
9
15
23
18
20
19
29
19
18
22
21
7
13
14
14
13
11
15
9
13
12
16
13
13
15
17
15
20
23
21
13
26
21
19
18
13
16
13
16
13
13
14
13
10
15
12
19
13
14
20
34
24
21
24
21
22
13
24
23
22
16
15
18
18
15
17
19
13
15
15
17
18
17
13
7
20
17
29
17
18
17
19
8
9
8
9
8
7
14
10
20
21
21
20
22
22
22
21
27
20
36
35
31
30
32
40
36
30
40
33
33
9
9
9
11
9
11
11
14
11
9
9
22
26
22
20
19
10
20
20
20
20
18
14
19
20
18
16
16
18
18
15
18
16
16
16
9
9
8
7
13
11
11
13
10
13
15
11
12
12
12
12
20
14
9
10
8
9
10
10
11
10
10
8
11
11
9
10
9
13
10
8
11
6
13
9
8
9
8
8
8
9
12
9
10
11
10
10
10
11
11
11
7
7
10
10
11
8
10
11
12
12
10
9
10
9
8
12
11
8
14
13
15
15
15
12
13
14
11
11
9
11
11
9
9
10
10
9
11
9
11
14
11
16
12
10
14
15
15
12
14
14
9
9
8
11
7
8
10
7
8
8
7
9
11
16
12
13
10
13
11
13
12
7
7
9
10
13
12
15
13
9
13
13
14
11
10
10
11
10
10
10
11
10
10
12
9
21
17
19
23
22
20
25
24
16
10
14
12
11
13
11
15
16
12
14
9
15
13
13
12
11
14
14
13
13
23
22
22
21
24
24
13
26
21
27
24
23
26
18
17
15
22
21
28
16
18
22
21
21
20
17
20
23
22
23
13
7
12
11
9
15
12
12
11
27
28
28
27
29
29
28
26
30
28
27
29
29
34
10
9
13
13
12
14
9
9
10
14
13
14
10
12
12
14
18
10
11
7
8
10
8
10
8
29
27
26
23
32
27
26
28
30
27
29
12
14
9
18
14
7
16
14
14
14
20
16
15
14
12
16
14
16
15
21
19
18
23
21
22
19
20
21
22
22
20
20
23
23
22
21
13
15
15
18
20
19
14
17
16
12
7
7
16
9
8
23
26
27
24
25
25
26
26
26
25
30
27
25
24
26
24
21
19
19
24
26
20
24
20
21
21
21
22
17
20
21
24
22
25
20
24
20
23
23
23
23
21
19
15
19
20
25
10
11
12
9
9
9
9
7
12
12
8
8
8
14
25
18
22
19
19
19
20
18
19
19
19
15
12
14
15
15
16
13
17
17
16
15
10
8
8
13
10
8
11
8
12
9
11
7
14
17
16
13
9
15
11
15
14
14
8
8
8
8
20
18
20
19
25
15
17
15
21
17
16
18
18
20
17
15
8
12
6
9
9
8
10
8
9
9
8
9
7
9
16
16
16
13
13
17
15
16
16
13
13
12
15
10
11
14
9
6
8
9
10
7
10
8
8
9
10
10
8
10
17
16
14
15
15
15
15
12
14
8
10
9
10
11
9
10
9
7
10
11
16
13
13
13
10
12
10
21
12
15
10
13
13
13
14
20
22
28
20
22
22
22
22
25
23
23
23
5
11
13
14
13
11
12
12
11
11
25
23
23
22
21
23
20
23
27
22
17
20
18
18
18
18
13
18
15
16
18
19
18
17
17
17
20
16
17
18
17
18
22
17
17
17
17
18
12
11
11
11
13
13
13
12
12
25
25
13
26
26
33
26
26
16
12
15
15
15
16
17
14
13
15
7
7
8
6
7
8
12
7
7
10
9
8
10
25
24
22
19
23
24
21
25
23
23
13
12
11
11
17
13
13
15
11
12
11
20
14
22
17
18
17
17
19
18
18
11
16
38
35
34
34
35
33
35
36
36
37
17
22
17
21
20
19
17
15
19
27
12
9
9
10
9
14
10
11
12
12
10
7
11
10
11
16
13
15
17
18
17
16
12
12
8
21
17
16
15
5
21
18
17
18
20
27
20
20
22
20
20
19
21
20
22
18
23
20
22
21
21
21
21
22
16
18
14
14
12
12
19
13
9
10
11
11
13
9
10
14
9
12
17
10
10
11
13
11
12
10
20
21
17
20
20
21
22
20
19
29
30
32
26
30
39
